year,month,yyyymm,station_count,region_avg_wind_mps,source_file
2011,4,201104,1,1.677,SURF_CLI_CHN_MUL_DAY-WIN-11002-201104.TXT
2011,5,201105,1,1.703,SURF_CLI_CHN_MUL_DAY-WIN-11002-201105.TXT
2011,6,201106,1,1.443,SURF_CLI_CHN_MUL_DAY-WIN-11002-201106.TXT
2011,7,201107,1,1.148,SURF_CLI_CHN_MUL_DAY-WIN-11002-201107.TXT
2011,8,201108,1,1.816,SURF_CLI_CHN_MUL_DAY-WIN-11002-201108.TXT
2011,9,201109,1,1.233,SURF_CLI_CHN_MUL_DAY-WIN-11002-201109.TXT
2011,10,201110,1,1.148,SURF_CLI_CHN_MUL_DAY-WIN-11002-201110.TXT
2011,11,201111,1,1.183,SURF_CLI_CHN_MUL_DAY-WIN-11002-201111.TXT
2011,12,201112,1,1.455,SURF_CLI_CHN_MUL_DAY-WIN-11002-201112.TXT
2012,1,201201,1,1.7,SURF_CLI_CHN_MUL_DAY-WIN-11002-201201.TXT
2012,2,201202,1,2.086,SURF_CLI_CHN_MUL_DAY-WIN-11002-201202.TXT
2012,3,201203,1,1.671,SURF_CLI_CHN_MUL_DAY-WIN-11002-201203.TXT
2012,4,201204,1,1.513,SURF_CLI_CHN_MUL_DAY-WIN-11002-201204.TXT
2012,5,201205,1,1.748,SURF_CLI_CHN_MUL_DAY-WIN-11002-201205.TXT
2012,6,201206,1,1.153,SURF_CLI_CHN_MUL_DAY-WIN-11002-201206.TXT
2012,7,201207,1,1.226,SURF_CLI_CHN_MUL_DAY-WIN-11002-201207.TXT
2012,8,201208,1,1.529,SURF_CLI_CHN_MUL_DAY-WIN-11002-201208.TXT
2012,9,201209,1,1.5,SURF_CLI_CHN_MUL_DAY-WIN-11002-201209.TXT
2012,10,201210,1,1.226,SURF_CLI_CHN_MUL_DAY-WIN-11002-201210.TXT
2012,11,201211,1,1.447,SURF_CLI_CHN_MUL_DAY-WIN-11002-201211.TXT
2012,12,201212,1,1.429,SURF_CLI_CHN_MUL_DAY-WIN-11002-201212.TXT
2013,1,201301,1,1.697,SURF_CLI_CHN_MUL_DAY-WIN-11002-201301.TXT
2013,2,201302,1,1.896,SURF_CLI_CHN_MUL_DAY-WIN-11002-201302.TXT
2013,3,201303,1,1.716,SURF_CLI_CHN_MUL_DAY-WIN-11002-201303.TXT
2013,4,201304,1,1.65,SURF_CLI_CHN_MUL_DAY-WIN-11002-201304.TXT
2013,5,201305,1,1.571,SURF_CLI_CHN_MUL_DAY-WIN-11002-201305.TXT
2013,6,201306,1,1.613,SURF_CLI_CHN_MUL_DAY-WIN-11002-201306.TXT
2013,7,201307,1,1.768,SURF_CLI_CHN_MUL_DAY-WIN-11002-201307.TXT
2013,8,201308,1,1.761,SURF_CLI_CHN_MUL_DAY-WIN-11002-201308.TXT
2013,9,201309,1,1.287,SURF_CLI_CHN_MUL_DAY-WIN-11002-201309.TXT
2013,10,201310,1,1.294,SURF_CLI_CHN_MUL_DAY-WIN-11002-201310.TXT
2013,11,201311,1,1.31,SURF_CLI_CHN_MUL_DAY-WIN-11002-201311.TXT
2013,12,201312,1,1.584,SURF_CLI_CHN_MUL_DAY-WIN-11002-201312.TXT
2014,1,201401,1,1.581,SURF_CLI_CHN_MUL_DAY-WIN-11002-201401.TXT
2014,2,201402,1,1.879,SURF_CLI_CHN_MUL_DAY-WIN-11002-201402.TXT
2014,3,201403,1,2.023,SURF_CLI_CHN_MUL_DAY-WIN-11002-201403.TXT
2014,4,201404,1,1.753,SURF_CLI_CHN_MUL_DAY-WIN-11002-201404.TXT
2014,5,201405,1,1.619,SURF_CLI_CHN_MUL_DAY-WIN-11002-201405.TXT
2014,6,201406,1,1.883,SURF_CLI_CHN_MUL_DAY-WIN-11002-201406.TXT
2014,7,201407,1,1.51,SURF_CLI_CHN_MUL_DAY-WIN-11002-201407.TXT
2014,8,201408,1,1.203,SURF_CLI_CHN_MUL_DAY-WIN-11002-201408.TXT
2014,9,201409,1,1.287,SURF_CLI_CHN_MUL_DAY-WIN-11002-201409.TXT
2014,10,201410,1,1.484,SURF_CLI_CHN_MUL_DAY-WIN-11002-201410.TXT
2014,11,201411,1,1.577,SURF_CLI_CHN_MUL_DAY-WIN-11002-201411.TXT
2014,12,201412,1,1.361,SURF_CLI_CHN_MUL_DAY-WIN-11002-201412.TXT
2015,1,201501,1,1.394,SURF_CLI_CHN_MUL_DAY-WIN-11002-201501.TXT
2015,2,201502,1,1.55,SURF_CLI_CHN_MUL_DAY-WIN-11002-201502.TXT
2015,3,201503,1,1.403,SURF_CLI_CHN_MUL_DAY-WIN-11002-201503.TXT
2015,4,201504,1,1.4,SURF_CLI_CHN_MUL_DAY-WIN-11002-201504.TXT
2015,5,201505,1,1.506,SURF_CLI_CHN_MUL_DAY-WIN-11002-201505.TXT
2015,6,201506,1,1.297,SURF_CLI_CHN_MUL_DAY-WIN-11002-201506.TXT
2015,7,201507,1,1.497,SURF_CLI_CHN_MUL_DAY-WIN-11002-201507.TXT
2015,8,201508,1,1.468,SURF_CLI_CHN_MUL_DAY-WIN-11002-201508.TXT
2015,9,201509,1,1.067,SURF_CLI_CHN_MUL_DAY-WIN-11002-201509.TXT
2015,10,201510,1,1.339,SURF_CLI_CHN_MUL_DAY-WIN-11002-201510.TXT
2015,11,201511,1,1.073,SURF_CLI_CHN_MUL_DAY-WIN-11002-201511.TXT
2015,12,201512,1,1.4,SURF_CLI_CHN_MUL_DAY-WIN-11002-201512.TXT
2016,1,201601,1,1.423,SURF_CLI_CHN_MUL_DAY-WIN-11002-201601.TXT
2016,2,201602,1,1.793,SURF_CLI_CHN_MUL_DAY-WIN-11002-201602.TXT
2016,3,201603,1,1.616,SURF_CLI_CHN_MUL_DAY-WIN-11002-201603.TXT
2016,4,201604,1,1.497,SURF_CLI_CHN_MUL_DAY-WIN-11002-201604.TXT
2016,5,201605,1,1.855,SURF_CLI_CHN_MUL_DAY-WIN-11002-201605.TXT
2016,6,201606,1,1.31,SURF_CLI_CHN_MUL_DAY-WIN-11002-201606.TXT
2016,7,201607,1,1.294,SURF_CLI_CHN_MUL_DAY-WIN-11002-201607.TXT
2016,8,201608,1,1.803,SURF_CLI_CHN_MUL_DAY-WIN-11002-201608.TXT
2016,9,201609,1,1.03,SURF_CLI_CHN_MUL_DAY-WIN-11002-201609.TXT
2016,10,201610,1,1.31,SURF_CLI_CHN_MUL_DAY-WIN-11002-201610.TXT
2016,11,201611,1,1.267,SURF_CLI_CHN_MUL_DAY-WIN-11002-201611.TXT
2016,12,201612,1,1.274,SURF_CLI_CHN_MUL_DAY-WIN-11002-201612.TXT
2017,1,201701,1,1.406,SURF_CLI_CHN_MUL_DAY-WIN-11002-201701.TXT
2017,2,201702,1,1.468,SURF_CLI_CHN_MUL_DAY-WIN-11002-201702.TXT
2017,3,201703,1,1.652,SURF_CLI_CHN_MUL_DAY-WIN-11002-201703.TXT
2017,4,201704,1,1.753,SURF_CLI_CHN_MUL_DAY-WIN-11002-201704.TXT
2017,5,201705,1,1.606,SURF_CLI_CHN_MUL_DAY-WIN-11002-201705.TXT
2017,6,201706,1,1.347,SURF_CLI_CHN_MUL_DAY-WIN-11002-201706.TXT
2017,7,201707,1,1.452,SURF_CLI_CHN_MUL_DAY-WIN-11002-201707.TXT
2017,8,201708,1,1.523,SURF_CLI_CHN_MUL_DAY-WIN-11002-201708.TXT
2017,9,201709,1,1.09,SURF_CLI_CHN_MUL_DAY-WIN-11002-201709.TXT
2017,10,201710,1,1.123,SURF_CLI_CHN_MUL_DAY-WIN-11002-201710.TXT
2017,11,201711,1,1.453,SURF_CLI_CHN_MUL_DAY-WIN-11002-201711.TXT
2017,12,201712,1,1.294,SURF_CLI_CHN_MUL_DAY-WIN-11002-201712.TXT
2018,1,201801,1,1.574,SURF_CLI_CHN_MUL_DAY-WIN-11002-201801.TXT
2018,2,201802,1,1.543,SURF_CLI_CHN_MUL_DAY-WIN-11002-201802.TXT
2018,3,201803,1,1.484,SURF_CLI_CHN_MUL_DAY-WIN-11002-201803.TXT
2018,4,201804,1,1.807,SURF_CLI_CHN_MUL_DAY-WIN-11002-201804.TXT
2018,5,201805,1,1.806,SURF_CLI_CHN_MUL_DAY-WIN-11002-201805.TXT
2018,6,201806,1,1.463,SURF_CLI_CHN_MUL_DAY-WIN-11002-201806.TXT
2018,7,201807,1,1.542,SURF_CLI_CHN_MUL_DAY-WIN-11002-201807.TXT
2018,8,201808,1,1.403,SURF_CLI_CHN_MUL_DAY-WIN-11002-201808.TXT
2018,9,201809,1,1.277,SURF_CLI_CHN_MUL_DAY-WIN-11002-201809.TXT
2018,10,201810,1,1.29,SURF_CLI_CHN_MUL_DAY-WIN-11002-201810.TXT
2018,11,201811,1,1.13,SURF_CLI_CHN_MUL_DAY-WIN-11002-201811.TXT
2018,12,201812,1,1.484,SURF_CLI_CHN_MUL_DAY-WIN-11002-201812.TXT
2019,1,201901,1,1.535,SURF_CLI_CHN_MUL_DAY-WIN-11002-201901.TXT
2019,2,201902,1,1.632,SURF_CLI_CHN_MUL_DAY-WIN-11002-201902.TXT
2019,3,201903,1,1.661,SURF_CLI_CHN_MUL_DAY-WIN-11002-201903.TXT
2019,4,201904,1,1.813,SURF_CLI_CHN_MUL_DAY-WIN-11002-201904.TXT
2019,5,201905,1,1.539,SURF_CLI_CHN_MUL_DAY-WIN-11002-201905.TXT
2019,6,201906,1,1.613,SURF_CLI_CHN_MUL_DAY-WIN-11002-201906.TXT
2019,7,201907,1,1.358,SURF_CLI_CHN_MUL_DAY-WIN-11002-201907.TXT
2019,8,201908,1,1.545,SURF_CLI_CHN_MUL_DAY-WIN-11002-201908.TXT
2019,9,201909,1,1.017,SURF_CLI_CHN_MUL_DAY-WIN-11002-201909.TXT
2019,10,201910,1,1.054,SURF_CLI_CHN_MUL_DAY-WIN-11002-201910.TXT
2019,11,201911,1,1.307,SURF_CLI_CHN_MUL_DAY-WIN-11002-201911.TXT
2019,12,201912,1,1.171,SURF_CLI_CHN_MUL_DAY-WIN-11002-201912.TXT
